 TIME                                   ,P_surplus1                              ,P_short1                                ,TotElec_30                              ,Wind                                    ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
4.37E+03,0.00E+00,8.38E+04,8.38E+04,2.78E+00,23.2782,23.2782,0,0.9,25.86464711,11.2741383
4.37E+03,0.00E+00,8.33E+04,8.33E+04,2.93E+00,23.1351,23.1351,0,0.9,25.70571229,11.20486021
4.37E+03,0.00E+00,8.22E+04,8.22E+04,3.53E+00,22.8448,22.8448,0,0.9,25.38316458,11.06426493
4.37E+03,0.00E+00,8.20E+04,8.20E+04,4.58E+00,22.7647,22.7647,0,0.9,25.29407142,11.02543012
4.37E+03,0.00E+00,8.15E+04,8.15E+04,5.10E+00,22.6406,22.6406,0,0.9,25.15627097,10.9653643
4.37E+03,0.00E+00,8.12E+04,8.12E+04,5.10E+00,22.5548,22.5548,0,0.9,25.0608437,10.92376851
4.37E+03,0.00E+00,8.08E+04,8.08E+04,4.40E+00,22.4531,22.4531,0,0.9,24.94791297,10.87454315
4.37E+03,0.00E+00,8.06E+04,8.06E+04,3.00E+00,22.3992,22.3992,0,0.9,24.88804297,10.84844642
4.37E+03,0.00E+00,9.17E+04,9.17E+04,2.40E+00,25.4686,25.4686,0,0.9,28.29849394,12.33502754
4.37E+03,0.00E+00,9.18E+04,9.18E+04,2.60E+00,25.5108,25.5108,0,0.9,28.34528845,12.35542479
4.37E+03,0.00E+00,8.65E+04,1.01E+05,2.70E+00,28.0492,24.0346,0,0.9,31.16574762,13.58483444
4.38E+03,0.00E+00,5.31E+04,1.02E+05,2.70E+00,28.206,14.7594,0,0.9,31.33996087,13.66077223
4.38E+03,0.00E+00,2.33E+04,8.60E+04,2.83E+00,23.8871,6.4709,0,0.9,26.54117209,11.5690287
4.38E+03,0.00E+00,1.47E+04,8.57E+04,3.08E+00,23.7961,4.0835,0,0.9,26.44013493,11.52498762
4.38E+03,1.70E+04,0.00E+00,8.39E+04,3.15E+00,23.2956,0,4.7135,0.9,25.88401118,11.2825789
4.38E+03,4.01E+04,0.00E+00,8.24E+04,3.05E+00,22.8862,0,11.1498,0.9,25.42915597,11.08431211
4.38E+03,6.73E+04,0.00E+00,7.48E+04,3.33E+00,20.7718,0,18.6968,0.9,23.07974403,10.06022719
4.38E+03,8.44E+04,0.00E+00,7.30E+04,3.98E+00,20.284,0,23.4413,0.9,22.53776874,9.823985635
4.38E+03,1.02E+05,0.00E+00,7.14E+04,4.35E+00,19.8255,0,28.4486,0.9,22.02835178,9.601935931
4.38E+03,9.26E+04,0.00E+00,7.16E+04,4.45E+00,19.8954,0,25.7195,0.9,22.10594547,9.635758235
4.38E+03,5.18E+04,0.00E+00,7.44E+04,4.80E+00,20.6705,0,14.3996,0.9,22.96725625,10.0111949
4.38E+03,4.33E+04,0.00E+00,7.62E+04,5.40E+00,21.171,0,12.0396,0.9,23.52335303,10.25359187
4.38E+03,4.04E+04,0.00E+00,7.78E+04,5.65E+00,21.6044,0,11.2339,0.9,24.00489897,10.46349288
4.38E+03,3.95E+04,0.00E+00,7.85E+04,5.55E+00,21.8066,0,10.9689,0.9,24.22951202,10.56139943
4.38E+03,3.84E+04,0.00E+00,7.89E+04,5.45E+00,21.9222,0,10.6556,0.9,24.35801245,10.61741147
4.38E+03,3.40E+04,0.00E+00,7.94E+04,5.35E+00,22.0655,0,9.44,0.9,24.51718251,10.68679209
4.38E+03,2.59E+04,0.00E+00,8.03E+04,5.50E+00,22.3081,0,7.1981,0.9,24.78674965,10.80429369
4.38E+03,1.69E+04,0.00E+00,8.09E+04,5.90E+00,22.4752,0,4.6951,0.9,24.97238981,10.88521236
4.38E+03,1.22E+02,0.00E+00,8.70E+04,6.38E+00,24.1585,0,0.0338,0.9,26.84278682,11.70049951
4.38E+03,0.00E+00,1.16E+04,8.81E+04,6.93E+00,24.4849,3.22,0,0.9,27.20539532,11.85855689
4.38E+03,0.00E+00,3.43E+04,9.94E+04,6.93E+00,27.6133,9.5297,0,0.9,30.68139834,13.37371148
4.39E+03,0.00E+00,4.79E+04,1.01E+05,6.38E+00,27.9314,13.3111,0,0.9,31.0348429,13.52777439
4.39E+03,0.00E+00,6.29E+04,1.01E+05,5.85E+00,28.1695,17.4629,0,0.9,31.29940915,13.64309615
4.39E+03,0.00E+00,7.61E+04,1.02E+05,5.35E+00,28.4014,21.1352,0,0.9,31.55707684,13.75541089
4.39E+03,0.00E+00,8.95E+04,1.05E+05,5.20E+00,29.1662,24.8558,0,0.9,32.40686936,14.12582686
4.39E+03,0.00E+00,1.01E+05,1.06E+05,5.40E+00,29.4689,28.1307,0,0.9,32.74320134,14.27243057
4.39E+03,0.00E+00,1.13E+05,1.13E+05,5.50E+00,31.2785,31.2785,0,0.9,34.75384376,15.14884928
4.39E+03,0.00E+00,1.13E+05,1.13E+05,5.50E+00,31.3478,31.3478,0,0.9,34.8309164,15.18244447
4.39E+03,0.00E+00,1.13E+05,1.13E+05,5.40E+00,31.4027,31.4027,0,0.9,34.89183422,15.20899793
4.39E+03,0.00E+00,1.13E+05,1.13E+05,5.20E+00,31.3632,31.3632,0,0.9,34.84800206,15.18989194
4.39E+03,0.00E+00,1.17E+05,1.17E+05,4.95E+00,32.5005,32.5005,0,0.9,36.11165107,15.74070377
4.39E+03,0.00E+00,1.17E+05,1.17E+05,4.65E+00,32.437,32.437,0,0.9,36.04111215,15.70995657
4.39E+03,0.00E+00,1.12E+05,1.12E+05,4.33E+00,30.9896,30.9896,0,0.9,34.43284882,15.00893083
4.39E+03,0.00E+00,1.11E+05,1.11E+05,3.98E+00,30.9161,30.9161,0,0.9,34.35122459,14.97335166
4.39E+03,0.00E+00,1.00E+05,1.00E+05,3.40E+00,27.7779,27.7779,0,0.9,30.86433591,13.45345212
4.39E+03,0.00E+00,9.91E+04,9.91E+04,2.60E+00,27.5189,27.5189,0,0.9,30.57659441,13.32802851
4.39E+03,0.00E+00,8.66E+04,8.66E+04,2.15E+00,24.0694,24.0694,0,0.9,26.74373584,11.65732419
4.39E+03,0.00E+00,8.60E+04,8.60E+04,2.05E+00,23.8835,23.8835,0,0.9,26.53719562,11.56729539
4.39E+03,0.00E+00,8.52E+04,8.52E+04,2.18E+00,23.6792,23.6792,0,0.9,26.3102009,11.46835069
4.39E+03,0.00E+00,8.49E+04,8.49E+04,2.53E+00,23.576,23.576,0,0.9,26.19551962,11.41836228
4.39E+03,0.00E+00,8.38E+04,8.38E+04,3.03E+00,23.278,23.278,0,0.9,25.86443545,11.27404603
4.40E+03,0.00E+00,8.35E+04,8.35E+04,3.68E+00,23.1974,23.1974,0,0.9,25.7748595,11.23500078
4.40E+03,0.00E+00,8.30E+04,8.30E+04,4.00E+00,23.0535,23.0535,0,0.9,25.61503255,11.16533383
4.40E+03,0.00E+00,8.27E+04,8.27E+04,4.00E+00,22.9605,22.9605,0,0.9,25.51170515,11.12029446
4.40E+03,0.00E+00,8.23E+04,8.23E+04,3.90E+00,22.848,22.848,0,0.9,25.3866441,11.06578161
4.40E+03,0.00E+00,8.20E+04,8.20E+04,3.70E+00,22.7719,22.7719,0,0.9,25.30210828,11.0289333
4.40E+03,0.00E+00,9.32E+04,9.32E+04,3.45E+00,25.89,25.89,0,0.9,28.76672216,12.53912348
4.40E+03,0.00E+00,9.32E+04,9.32E+04,3.15E+00,25.8864,25.8864,0,0.9,28.76263003,12.53733976
4.40E+03,0.00E+00,8.79E+04,1.03E+05,2.80E+00,28.5072,24.4028,0,0.9,31.67470259,13.80668277
4.40E+03,0.00E+00,5.37E+04,1.03E+05,2.40E+00,28.6439,14.9273,0,0.9,31.82650392,13.87285143
4.40E+03,0.00E+00,1.61E+04,8.76E+04,2.15E+00,24.3301,4.4785,0,0.9,27.03345545,11.78361004
4.40E+03,0.00E+00,4.13E+03,8.71E+04,2.05E+00,24.1842,1.1472,0,0.9,26.87132931,11.71294089
4.40E+03,1.17E+04,0.00E+00,8.57E+04,1.88E+00,23.8187,0,3.2383,0.9,26.46520333,11.53591468
4.40E+03,2.25E+04,0.00E+00,8.51E+04,1.63E+00,23.6407,0,6.2508,0.9,26.26749717,11.44973657
4.40E+03,3.72E+04,0.00E+00,7.90E+04,1.58E+00,21.9346,0,10.3316,0.9,24.37178773,10.62341598
4.40E+03,3.96E+04,0.00E+00,7.86E+04,1.73E+00,21.845,0,11.0129,0.9,24.27218181,10.57999876
4.40E+03,3.90E+04,0.00E+00,7.88E+04,1.93E+00,21.8757,0,10.834,0.9,24.30630825,10.59487413
4.40E+03,3.05E+04,0.00E+00,7.95E+04,2.18E+00,22.0728,0,8.4637,0.9,24.52535416,10.69035403
4.40E+03,5.82E+03,0.00E+00,8.05E+04,2.23E+00,22.358,0,1.6176,0.9,24.84221031,10.82846843
4.40E+03,6.74E+03,0.00E+00,8.11E+04,2.08E+00,22.5228,0,1.8711,0.9,25.0253267,10.90828701
4.40E+03,3.43E+04,0.00E+00,8.03E+04,2.45E+00,22.3151,0,9.5308,0.9,24.79454661,10.8076923
4.41E+03,4.51E+04,0.00E+00,7.97E+04,3.35E+00,22.1349,0,12.5405,0.9,24.59431536,10.72041352
4.41E+03,4.62E+04,0.00E+00,7.94E+04,4.03E+00,22.0422,0,12.8356,0.9,24.49138777,10.67554843
4.41E+03,5.11E+04,0.00E+00,7.91E+04,4.48E+00,21.9625,0,14.1898,0.9,24.40277367,10.63692244
4.41E+03,5.74E+04,0.00E+00,7.89E+04,4.60E+00,21.9272,0,15.9521,0.9,24.36350502,10.61980563
4.41E+03,6.06E+04,0.00E+00,7.85E+04,4.40E+00,21.8181,0,16.8383,0.9,24.24238779,10.56701185
4.41E+03,5.50E+04,0.00E+00,8.36E+04,3.98E+00,23.2337,0,15.2775,0.9,25.81527339,11.25261679
4.41E+03,4.93E+04,0.00E+00,8.44E+04,3.33E+00,23.4451,0,13.688,0.9,26.05013484,11.35499052
4.41E+03,3.46E+04,0.00E+00,9.58E+04,2.93E+00,26.6022,0,9.6238,0.9,29.55795096,12.88401212
4.41E+03,6.33E+03,0.00E+00,9.81E+04,2.78E+00,27.2548,0,1.7586,0.9,30.28312984,13.20011027
4.41E+03,0.00E+00,3.95E+04,1.01E+05,2.53E+00,28.0682,10.9799,0,0.9,31.18685488,13.59403488
4.41E+03,0.00E+00,6.60E+04,1.03E+05,2.18E+00,28.5891,18.3398,0,0.9,31.76571014,13.84635204
4.41E+03,0.00E+00,8.73E+04,1.07E+05,2.18E+00,29.6297,24.2477,0,0.9,32.92184933,14.35030143
4.41E+03,0.00E+00,1.03E+05,1.08E+05,2.53E+00,29.9677,28.5829,0,0.9,33.29747829,14.51403429
4.41E+03,0.00E+00,1.15E+05,1.15E+05,2.78E+00,31.8481,31.8481,0,0.9,35.38682979,15.4247615
4.41E+03,0.00E+00,1.15E+05,1.15E+05,2.93E+00,31.9476,31.9476,0,0.9,35.49733853,15.47293114
4.41E+03,0.00E+00,1.15E+05,1.15E+05,2.83E+00,32.0062,32.0062,0,0.9,35.56239117,15.50128693
4.41E+03,0.00E+00,1.15E+05,1.15E+05,2.48E+00,31.9437,31.9437,0,0.9,35.49299881,15.4710395
4.41E+03,0.00E+00,1.19E+05,1.19E+05,2.00E+00,33.011,33.011,0,0.9,36.6789315,15.98797558
4.41E+03,0.00E+00,1.18E+05,1.18E+05,1.40E+00,32.8612,32.8612,0,0.9,36.51247535,15.91541902
4.41E+03,0.00E+00,1.13E+05,1.13E+05,1.20E+00,31.2883,31.2883,0,0.9,34.7648099,15.15362932
4.42E+03,0.00E+00,1.12E+05,1.12E+05,1.40E+00,31.0828,31.0828,0,0.9,34.5364995,15.05411112
4.42E+03,0.00E+00,1.00E+05,1.00E+05,1.45E+00,27.8669,27.8669,0,0.9,30.96323112,13.49655954
4.42E+03,0.00E+00,9.91E+04,9.91E+04,1.35E+00,27.5162,27.5162,0,0.9,30.57359453,13.32672089
4.42E+03,0.00E+00,8.63E+04,8.63E+04,1.15E+00,23.9645,23.9645,0,0.9,26.62717895,11.60651822
4.42E+03,0.00E+00,8.53E+04,8.53E+04,8.50E-01,23.693,23.693,0,0.9,26.32552445,11.47503007
4.42E+03,0.00E+00,8.43E+04,8.43E+04,6.75E-01,23.404,23.404,0,0.9,26.00440717,11.3350583
4.42E+03,0.00E+00,8.37E+04,8.37E+04,6.25E-01,23.2464,23.2464,0,0.9,25.82935615,11.25875532
4.42E+03,0.00E+00,8.22E+04,8.22E+04,7.50E-01,22.8393,22.8393,0,0.9,25.37704985,11.06159958
4.42E+03,0.00E+00,8.17E+04,8.17E+04,1.05E+00,22.6912,22.6912,0,0.9,25.2124247,10.98984114
4.42E+03,0.00E+00,8.07E+04,8.07E+04,1.10E+00,22.4286,22.4286,0,0.9,24.92071628,10.86268839
4.42E+03,0.00E+00,8.04E+04,8.04E+04,9.00E-01,22.3227,22.3227,0,0.9,24.80303699,10.81139318
4.42E+03,0.00E+00,7.97E+04,7.97E+04,6.25E-01,22.1357,22.1357,0,0.9,24.59525865,10.7208247
4.42E+03,0.00E+00,7.92E+04,7.92E+04,2.75E-01,22.0103,22.0103,0,0.9,24.45589172,10.66007606
4.42E+03,0.00E+00,8.98E+04,8.98E+04,7.50E-02,24.9518,24.9518,0,0.9,27.72421833,12.0847066
4.42E+03,0.00E+00,8.98E+04,8.98E+04,2.50E-02,24.935,24.935,0,0.9,27.70560578,12.07659358
4.42E+03,0.00E+00,8.57E+04,9.85E+04,2.50E-02,27.3679,23.8006,0,0.9,30.40883261,13.25490283
4.42E+03,0.00E+00,5.63E+04,9.89E+04,7.50E-02,27.4597,15.6454,0,0.9,30.51082565,13.29936057
4.42E+03,0.00E+00,2.42E+04,8.38E+04,1.50E-01,23.2649,6.7221,0,0.9,25.8498592,11.2676924
4.42E+03,0.00E+00,1.14E+04,8.28E+04,2.50E-01,23.0051,3.1595,0,0.9,25.56117858,11.14185943
4.42E+03,1.49E+04,0.00E+00,8.10E+04,3.75E-01,22.5026,0,4.1456,0.9,25.00292322,10.89852156
4.43E+03,3.46E+04,0.00E+00,7.98E+04,5.25E-01,22.1583,0,9.604,0.9,24.62035771,10.73176512
4.43E+03,5.68E+04,0.00E+00,7.30E+04,6.00E-01,20.2722,0,15.7677,0.9,22.52464179,9.818263729
4.43E+03,6.99E+04,0.00E+00,7.15E+04,6.00E-01,19.8729,0,19.4127,0.9,22.08100329,9.624886192
4.43E+03,7.87E+04,0.00E+00,7.04E+04,5.00E-01,19.5687,0,21.8706,0.9,21.74298841,9.477548923
4.43E+03,8.35E+04,0.00E+00,6.96E+04,3.00E-01,19.3421,0,23.1822,0.9,21.49122577,9.367808132
4.43E+03,8.55E+04,0.00E+00,6.86E+04,2.25E-01,19.0522,0,23.7444,0.9,21.16914077,9.227414533
4.43E+03,8.60E+04,0.00E+00,6.82E+04,2.75E-01,18.9454,0,23.8869,0.9,21.05044754,9.175677353
4.43E+03,8.57E+04,0.00E+00,6.92E+04,3.75E-01,19.2187,0,23.7955,0.9,21.35416312,9.308063907
4.43E+03,8.55E+04,0.00E+00,6.99E+04,5.25E-01,19.415,0,23.7607,0.9,21.57220987,9.403108283
4.43E+03,8.59E+04,0.00E+00,7.03E+04,8.25E-01,19.522,0,23.8658,0.9,21.69113099,9.454944796
4.43E+03,8.60E+04,0.00E+00,7.10E+04,1.28E+00,19.7188,0,23.8846,0.9,21.90973922,9.550233914
4.43E+03,8.30E+04,0.00E+00,7.21E+04,1.63E+00,20.0404,0,23.0536,0.9,22.26711983,9.706012508
4.43E+03,7.70E+04,0.00E+00,7.31E+04,1.88E+00,20.2979,0,21.3917,0.9,22.55326745,9.830741366
4.43E+03,6.24E+04,0.00E+00,7.96E+04,2.18E+00,22.0987,0,17.3265,0.9,24.55415759,10.70290916
4.43E+03,4.87E+04,0.00E+00,8.14E+04,2.53E+00,22.6017,0,13.5278,0.9,25.11302351,10.94651316
4.43E+03,2.06E+04,0.00E+00,9.34E+04,2.65E+00,25.9353,0,5.7323,0.9,28.81697534,12.56102834
4.43E+03,2.71E+02,0.00E+00,9.54E+04,2.55E+00,26.494,0,0.0752,0.9,29.43780369,12.83164114
4.43E+03,0.00E+00,2.10E+04,9.74E+04,2.33E+00,27.0585,5.8459,0,0.9,30.06502281,13.10503962
4.43E+03,0.00E+00,4.37E+04,9.92E+04,1.98E+00,27.5533,12.1351,0,0.9,30.61482146,13.34469129
4.43E+03,0.00E+00,6.33E+04,1.03E+05,1.78E+00,28.5509,17.5757,0,0.9,31.72321665,13.82782955
4.44E+03,0.00E+00,8.70E+04,1.04E+05,1.73E+00,28.8452,24.173,0,0.9,32.05027729,13.97039198
4.44E+03,0.00E+00,1.10E+05,1.10E+05,1.73E+00,30.6099,30.6099,0,0.9,34.01097348,14.82503964
4.44E+03,0.00E+00,1.10E+05,1.10E+05,1.78E+00,30.6058,30.6058,0,0.9,34.00649694,14.82308836
4.44E+03,0.00E+00,1.10E+05,1.10E+05,1.68E+00,30.6597,30.6597,0,0.9,34.06633047,14.84916919
4.44E+03,0.00E+00,1.10E+05,1.10E+05,1.43E+00,30.5344,30.5344,0,0.9,33.92712547,14.78849114
4.44E+03,0.00E+00,1.14E+05,1.14E+05,1.28E+00,31.611,31.611,0,0.9,35.1233821,15.30992731
4.44E+03,0.00E+00,1.13E+05,1.13E+05,1.23E+00,31.495,31.495,0,0.9,34.99443664,15.25372129
4.44E+03,0.00E+00,1.08E+05,1.08E+05,1.25E+00,29.9488,29.9488,0,0.9,33.27645722,14.50487142
4.44E+03,0.00E+00,1.07E+05,1.07E+05,1.35E+00,29.7392,29.7392,0,0.9,33.04350629,14.40333046
4.44E+03,0.00E+00,9.59E+04,9.59E+04,1.40E+00,26.6523,26.6523,0,0.9,29.61361229,12.90827433
4.44E+03,0.00E+00,9.49E+04,9.49E+04,1.40E+00,26.3678,26.3678,0,0.9,29.2975054,12.77048654
4.44E+03,0.00E+00,8.24E+04,8.24E+04,1.43E+00,22.8975,22.8975,0,0.9,25.4416674,11.08976571
4.44E+03,0.00E+00,8.16E+04,8.16E+04,1.48E+00,22.6798,22.6798,0,0.9,25.19979462,10.98433581
4.44E+03,0.00E+00,8.08E+04,8.08E+04,1.50E+00,22.4467,22.4467,0,0.9,24.94079164,10.87143903
4.44E+03,0.00E+00,8.05E+04,8.05E+04,1.50E+00,22.3527,22.3527,0,0.9,24.83629386,10.82588951
4.44E+03,0.00E+00,7.93E+04,7.93E+04,1.75E+00,22.0344,22.0344,0,0.9,24.48267953,10.67175259
4.44E+03,0.00E+00,7.90E+04,7.90E+04,2.25E+00,21.9444,21.9444,0,0.9,24.38268647,10.62816663
4.44E+03,0.00E+00,7.84E+04,7.84E+04,2.55E+00,21.7893,21.7893,0,0.9,24.21036268,10.55305243
4.44E+03,0.00E+00,7.81E+04,7.81E+04,2.65E+00,21.6998,21.6998,0,0.9,24.11092094,10.50970678
4.44E+03,0.00E+00,7.77E+04,7.77E+04,2.78E+00,21.5733,21.5733,0,0.9,23.97030328,10.44841297
4.45E+03,0.00E+00,7.74E+04,7.74E+04,2.93E+00,21.4907,21.4907,0,0.9,23.87850417,10.40839866
4.45E+03,0.00E+00,8.83E+04,8.83E+04,2.70E+00,24.5294,24.5294,0,0.9,27.25487103,11.88012286
4.45E+03,0.00E+00,8.85E+04,8.85E+04,2.10E+00,24.5802,24.5802,0,0.9,27.31136618,11.90474852
4.45E+03,0.00E+00,8.78E+04,9.74E+04,1.73E+00,27.05,24.3984,0,0.9,30.05551723,13.10089623
4.45E+03,0.00E+00,6.65E+04,9.78E+04,1.58E+00,27.1782,18.4686,0,0.9,30.19800632,13.16300578
4.45E+03,0.00E+00,3.60E+04,8.46E+04,1.45E+00,23.4878,10.0089,0,0.9,26.09750727,11.37563969
4.45E+03,0.00E+00,1.66E+04,8.14E+04,1.35E+00,22.6018,4.609,0,0.9,25.11310008,10.94654654
4.45E+03,1.21E+04,0.00E+00,8.01E+04,1.43E+00,22.2522,0,3.3685,0.9,24.72462167,10.77721273
4.45E+03,3.39E+04,0.00E+00,7.89E+04,1.68E+00,21.9179,0,9.4141,0.9,24.35319178,10.61531019
4.45E+03,5.15E+04,0.00E+00,7.23E+04,1.73E+00,20.0718,0,14.2982,0.9,22.30195307,9.72119597
4.45E+03,6.52E+04,0.00E+00,7.09E+04,1.58E+00,19.7071,0,18.1152,0.9,21.89681483,9.544600302
4.45E+03,8.15E+04,0.00E+00,6.92E+04,1.70E+00,19.2278,0,22.6274,0.9,21.36425619,9.312463373
4.45E+03,8.93E+04,0.00E+00,6.81E+04,2.10E+00,18.9273,0,24.801,0.9,21.03036042,9.166921581
4.45E+03,8.89E+04,0.00E+00,6.71E+04,2.53E+00,18.643,0,24.7073,0.9,20.71444012,9.029215117
4.45E+03,9.12E+04,0.00E+00,6.66E+04,2.98E+00,18.4919,0,25.3241,0.9,20.54657072,8.956042542
4.45E+03,9.61E+04,0.00E+00,6.70E+04,3.30E+00,18.6036,0,26.7056,0.9,20.67066814,9.010135351
4.45E+03,9.76E+04,0.00E+00,6.74E+04,3.50E+00,18.7167,0,27.0982,0.9,20.79634308,9.06491579
4.45E+03,9.85E+04,0.00E+00,6.72E+04,3.70E+00,18.6778,0,27.3734,0.9,20.75308534,9.046060176
4.45E+03,9.57E+04,0.00E+00,6.81E+04,3.90E+00,18.9137,0,26.5957,0.9,21.01525884,9.160338956
4.45E+03,8.66E+04,0.00E+00,7.01E+04,4.08E+00,19.4694,0,24.0562,0.9,21.63269189,9.429471784
4.46E+03,7.29E+04,0.00E+00,7.18E+04,4.23E+00,19.9563,0,20.2488,0.9,22.17371666,9.665299012
4.46E+03,4.72E+04,0.00E+00,7.93E+04,4.23E+00,22.0416,0,13.1025,0.9,24.49061763,10.67521273
4.46E+03,2.73E+04,0.00E+00,8.15E+04,4.08E+00,22.6486,0,7.5778,0.9,25.16508837,10.96920771
4.46E+03,0.00E+00,3.70E+03,9.36E+04,3.95E+00,25.995,1.0265,0,0.9,28.88327933,12.58992958
4.46E+03,0.00E+00,2.42E+04,9.54E+04,3.85E+00,26.4919,6.7319,0,0.9,29.43543822,12.83061006
4.46E+03,0.00E+00,4.60E+04,9.72E+04,3.70E+00,26.9871,12.7859,0,0.9,29.98567408,13.07045231
4.46E+03,0.00E+00,6.44E+04,9.84E+04,3.50E+00,27.3468,17.901,0,0.9,30.38532032,13.24465406
4.46E+03,0.00E+00,8.33E+04,1.02E+05,3.30E+00,28.2887,23.1483,0,0.9,31.43193843,13.70086432
4.46E+03,0.00E+00,9.81E+04,1.03E+05,3.10E+00,28.642,27.2396,0,0.9,31.82442206,13.87194397
4.46E+03,0.00E+00,1.10E+05,1.10E+05,2.93E+00,30.4865,30.4865,0,0.9,33.87383969,14.7652644
4.46E+03,0.00E+00,1.10E+05,1.10E+05,2.78E+00,30.5759,30.5759,0,0.9,33.97321835,14.80858256
4.46E+03,0.00E+00,1.11E+05,1.11E+05,2.60E+00,30.7038,30.7038,0,0.9,34.11532767,14.87052658
4.46E+03,0.00E+00,1.11E+05,1.11E+05,2.40E+00,30.7182,30.7182,0,0.9,34.13138107,14.87752409
4.46E+03,0.00E+00,1.15E+05,1.15E+05,2.35E+00,31.8879,31.8879,0,0.9,35.43098783,15.44400954
4.46E+03,0.00E+00,1.15E+05,1.15E+05,2.45E+00,31.8311,31.8311,0,0.9,35.36789462,15.41650785
4.46E+03,0.00E+00,1.09E+05,1.09E+05,2.45E+00,30.4036,30.4036,0,0.9,33.78183195,14.72515916
4.46E+03,0.00E+00,1.09E+05,1.09E+05,2.35E+00,30.2818,30.2818,0,0.9,33.64648432,14.6661625
4.46E+03,0.00E+00,9.79E+04,9.79E+04,2.23E+00,27.2064,27.2064,0,0.9,30.22933649,13.17666229
4.46E+03,0.00E+00,9.71E+04,9.71E+04,2.08E+00,26.964,26.964,0,0.9,29.96005147,13.05928367
4.46E+03,0.00E+00,8.46E+04,8.46E+04,2.08E+00,23.4939,23.4939,0,0.9,26.10429442,11.37859814
4.47E+03,0.00E+00,8.38E+04,8.38E+04,2.23E+00,23.2889,23.2889,0,0.9,25.87653211,11.27931885
4.47E+03,0.00E+00,8.30E+04,8.30E+04,2.18E+00,23.065,23.065,0,0.9,25.62782795,11.17091122
4.47E+03,0.00E+00,8.27E+04,8.27E+04,1.93E+00,22.9586,22.9586,0,0.9,25.50960867,11.11938063
4.47E+03,0.00E+00,8.15E+04,8.15E+04,2.02E+00,22.6516,22.6516,0,0.9,25.16844198,10.97066952
4.47E+03,0.00E+00,8.11E+04,8.11E+04,2.48E+00,22.5389,22.5389,0,0.9,25.04319005,10.91607346
4.47E+03,0.00E+00,8.06E+04,8.06E+04,2.45E+00,22.3898,22.3898,0,0.9,24.87760023,10.84389454
4.47E+03,0.00E+00,8.03E+04,8.03E+04,1.95E+00,22.2953,22.2953,0,0.9,24.77253044,10.79809568
4.47E+03,0.00E+00,7.99E+04,7.99E+04,1.85E+00,22.1895,22.1895,0,0.9,24.65494498,10.74684136
4.47E+03,0.00E+00,7.96E+04,7.96E+04,2.15E+00,22.1097,22.1097,0,0.9,24.56635643,10.70822651
4.47E+03,0.00E+00,9.06E+04,9.06E+04,2.58E+00,25.1666,25.1666,0,0.9,27.96283921,12.18871903
4.47E+03,0.00E+00,9.05E+04,9.08E+04,3.13E+00,25.2324,25.1406,0,0.9,28.0359504,12.22058746
4.47E+03,0.00E+00,7.11E+04,1.00E+05,3.00E+00,27.8063,19.7377,0,0.9,30.89590539,13.46721294
4.47E+03,0.00E+00,4.74E+04,1.01E+05,2.20E+00,27.9818,13.1607,0,0.9,31.09087652,13.55219888
4.47E+03,0.00E+00,3.09E+04,8.54E+04,2.02E+00,23.7248,8.5821,0,0.9,26.36089836,11.4904492
4.47E+03,0.00E+00,2.23E+04,8.48E+04,2.48E+00,23.5504,6.1908,0,0.9,26.16715426,11.4059981
4.47E+03,0.00E+00,2.34E+04,8.37E+04,2.88E+00,23.2405,6.4964,0,0.9,25.82273869,11.25587084
4.47E+03,0.00E+00,1.46E+04,8.32E+04,3.23E+00,23.117,4.0424,0,0.9,25.68559372,11.19609073
4.47E+03,0.00E+00,9.75E+02,7.73E+04,3.73E+00,21.4678,0.2709,0,0.9,23.85314125,10.39734322
4.47E+03,6.13E+04,0.00E+00,7.37E+04,4.38E+00,20.4676,0,17.0401,0.9,22.74179755,9.912919731
4.47E+03,9.13E+04,0.00E+00,7.01E+04,4.70E+00,19.4765,0,25.3695,0.9,21.64060749,9.432922115
4.48E+03,1.15E+05,0.00E+00,6.75E+04,4.70E+00,18.748,0,31.9823,0.9,20.83108196,9.080058115
4.48E+03,1.11E+05,0.00E+00,6.67E+04,4.75E+00,18.5214,0,30.7666,0.9,20.5793107,8.970313566
4.48E+03,9.58E+04,0.00E+00,6.77E+04,4.85E+00,18.8165,0,26.6107,0.9,20.90718112,9.113228968
4.48E+03,6.44E+04,0.00E+00,7.15E+04,5.00E+00,19.8721,0,17.8982,0.9,22.08007714,9.624482492
4.48E+03,3.07E+04,0.00E+00,7.47E+04,5.20E+00,20.7379,0,8.5208,0.9,23.04215028,10.04384045
4.48E+03,0.00E+00,1.64E+04,7.76E+04,5.30E+00,21.5542,4.5635,0,0.9,23.94905702,10.43915193
4.48E+03,0.00E+00,4.41E+04,7.98E+04,5.30E+00,22.1737,12.2543,0,0.9,24.63748321,10.73922995
4.48E+03,0.00E+00,5.92E+04,8.12E+04,5.50E+00,22.5442,16.4541,0,0.9,25.04915816,10.91867491
4.48E+03,0.00E+00,6.77E+04,8.18E+04,5.90E+00,22.719,18.7971,0,0.9,25.2432982,11.00329859
4.48E+03,0.00E+00,7.31E+04,8.67E+04,6.38E+00,24.086,20.3057,0,0.9,26.76218054,11.66536405
